source_sha256,unit_id,container_node_path,div_path_filter,decision_default,text_role_default,expected_candidate_nodes,basis,source,status,decided_on
83d3652747ff53db2015b24203b45969bb35799aac5073532f92c537ab7357ea,A07518,/*/*[2]/*[2],triumph,exclude,authorial_description,,Triumphs of Truth: Middleton's prose narrative and stage descriptions (all 24 read); every speech is in <sp>,"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
0e87bcfcb2362404c7e98e0df76a7652c7d3bebc8865b9a08034afc12a23b50f,A07525,/*/*[2]/*[2],masque,include,,,World Tossed at Tennis: verse lines outside <sp> (lg) - sung/spoken text of the masque,"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
d8c8ca5480531bb61bc2f8e7a294937d08feba024abc67a17ec543def6358df8,A07555,/*/*[2]/*[2],masque,include,,,Comus: the Attendant Spirit's opening speech (lg s1-92) not wrapped in <sp>,"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
962940d43b239451f83cd69bcfbd4f872d05df5fe8e4bbb736a6e74dabd4db82,A07895,/*/*[2]/*[2],triumph>part,exclude,authorial_description,,"Chruso-Thriambos: Munday's descriptions of the water service, the Orfery and emblems; the two prose speeches to the Lord Mayor (s8, s172) included node by node","Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
2dc1ab9a6ec66118f23628da7c413bfd90d828b6303458f85e55b107f8116592,A07904,/*/*[2]/*[2],text,exclude,authorial_description,,Metropolis Coronata: narrative and descriptions (all 9 read),"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
2dc1ab9a6ec66118f23628da7c413bfd90d828b6303458f85e55b107f8116592,A07904,/*/*[2]/*[2],text>part,include,song,,Robin Hood's men's song (lg s207-230); the ship description (s100) excluded,"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
2dc1ab9a6ec66118f23628da7c413bfd90d828b6303458f85e55b107f8116592,A07904,/*/*[2]/*[2],text>speech,include,speech,,speeches incl. Time's prose speech (s103) and verse,"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
a7fcc1740aaae2470c9d81f56d113e264557ea1e905a215d060e75ce07ebc6e2,A07906,/*/*[2]/*[2],pageant>narrative,exclude,authorial_description,,Siderothriambos: descriptions of the devices and of the Bard (all 15 read),"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
a7fcc1740aaae2470c9d81f56d113e264557ea1e905a215d060e75ce07ebc6e2,A07906,/*/*[2]/*[2],pageant>speech,include,speech,,"the British Bard's speech (verse, dialect)","Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
c29dc5e4dc923b1f86cda33c2dfe5a3ccbb35a6798e84ff3a2f95bd899ec22a6,A07907,/*/*[2]/*[2],text,exclude,authorial_description,,historical preface on Britain's names,"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
c29dc5e4dc923b1f86cda33c2dfe5a3ccbb35a6798e84ff3a2f95bd899ec22a6,A07907,/*/*[2]/*[2],text>part,exclude,authorial_description,,descriptions of the Lion/Camel and the Mount (speeches are in <sp>),"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
8f3be37eaad584b371ea33d900500f82ba53b5be682d92d3075449ae0cbf0823,A07975,/*/*[2]/*[2],masque>act>dance,include,,,two spoken couplet lines (Now to the other work: our art / Shall make all perfect...) in the dance div,"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
8f3be37eaad584b371ea33d900500f82ba53b5be682d92d3075449ae0cbf0823,A07975,/*/*[2]/*[2],masque>act>song,include,song,,songs (lg),"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
2a63550cca23bbe29923efcdc59484601551f25ad80a1c949f7c9a8975d2c78d,A09222,/*/*[2]/*[2],text>speech,include,speech,,Descensus Astraeae speeches,"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
c0447645eafcfe9f8158ba5fda1cd795ef8b68df6684677b45bd405531bbc370,A09223,/*/*[2]/*[2],speech,include,speech,,pageant speeches,"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
c0447645eafcfe9f8158ba5fda1cd795ef8b68df6684677b45bd405531bbc370,A09223,/*/*[2]/*[2],speeches,exclude,inscription,,'Verses written under the Arms of England' - Latin inscription with its heading,"Claude content audit 2026-09-07: A07518, A07525, A07555, A07895, A07904, A07906, A07907, A07975, A09222, A09223 - all pending nodes read",applied,2026-09-07
7b38aeed000c131a9e704d6a6b6517844df4ee226de524f5f153044dd8b47c61,A13846,/*/*[2]/*[2],,exclude,authorial_description,,Albion's Triumph: prose argument (parent <argument>); this unit's only pending node without a div chain,"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07
7b38aeed000c131a9e704d6a6b6517844df4ee226de524f5f153044dd8b47c61,A13846,/*/*[2]/*[2],scene>description_of_scene,exclude,performance_description,,scene descriptions (all 6 read),"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07
7b38aeed000c131a9e704d6a6b6517844df4ee226de524f5f153044dd8b47c61,A13846,/*/*[2]/*[2],scene>scene_proper,include,,,"songs and speeches of the masque (lg s4-221, and s48 verse printed as prose); the antimasque description (s107) excluded","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07
7aa66fcec355a070affcdeb65a4acd8ffc3387d1535620c414e21b893fe19f7f,A13848,/*/*[2]/*[2],text>description_of_scene,exclude,performance_description,,scene descriptions,"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07
7aa66fcec355a070affcdeb65a4acd8ffc3387d1535620c414e21b893fe19f7f,A13848,/*/*[2]/*[2],text>part,include,,,"Tempe Restored: speeches and songs (the Fugitive Favourite's speech s6-32, Circe, Harmony, the Spheres, the closing songs); scene/dance descriptions, the allegory explanation and the verse credit excluded node by node","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07
ab7e17f50df3edea1d43962c8d19968993246d8c42ac93c2a8edc363a0c4dc04,A14871,/*/*[2]/*[2],text,exclude,authorial_description,,Monuments of Honor: Webster's preface and descriptions of the pageants (all 21 prose nodes read); the verse speeches (lg s52-159) are included node by node,"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07
edf276d6367dcbc95ff69276f6cde7b8415629a13e73930dfd906da4ad0bca75,A17029,/*/*[2]/*[2],text,exclude,narrative,,Cowdray 1591: narrative opening,"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07
edf276d6367dcbc95ff69276f6cde7b8415629a13e73930dfd906da4ad0bca75,A17029,/*/*[2]/*[2],text>day,exclude,narrative,,day-by-day narrative of the Queen's activities (all 10 read),"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07
edf276d6367dcbc95ff69276f6cde7b8415629a13e73930dfd906da4ad0bca75,A17029,/*/*[2]/*[2],text>day>song,include,song,,songs sung to the Queen (lg),"Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07
edf276d6367dcbc95ff69276f6cde7b8415629a13e73930dfd906da4ad0bca75,A17029,/*/*[2]/*[2],text>day>speech,include,speech,,"speeches of the Porter (with two Latin lines, la), the Pilgrim, the Wild Man and the Angler - prose speeches to the Queen (all read)","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07
d01554a8571ca4a55df7828d236d03eeaa6d242f82925c756e46bf44590d65e2,A17871,/*/*[2]/*[2],text,include,song,,"Lord Hay's Masque (Campion): songs and speeches (lg s8-351); Campion's descriptions of place, persons, music and dances excluded node by node","Claude content audit 2026-09-07: A13846, A13848, A14871, A17029, A17871 - all pending nodes read",applied,2026-09-07
d3d80a7b5ccd3af1e18ec6f23734c25aab02c6745339daa7906b243091175f14,A18463,/*/*[2]/*[2],text,include,speech,,"verse speeches of the Nymph of Edinburgh, Caledonia, the Muses, planets etc. (lg s19-393) and the Nymph's prose speech (s11-12); descriptions of arches, inscriptions, costumes, Muses' names and Latin mottoes excluded node by node","Claude content audit 2026-09-07: A18463 Edinburgh 1633, A18729 Churchyard Norfolk/Suffolk 1578 - all pending nodes read",applied,2026-09-07
54be33ea091a4e8a85b331a4231c2af9de574d6805d7e8f2298057bf8ec509d5,A18729,/*/*[2]/*[2],entertainment,exclude,narrative,,Churchyard's narrative introduction,"Claude content audit 2026-09-07: A18463 Edinburgh 1633, A18729 Churchyard Norfolk/Suffolk 1578 - all pending nodes read",applied,2026-09-07
54be33ea091a4e8a85b331a4231c2af9de574d6805d7e8f2298057bf8ec509d5,A18729,/*/*[2]/*[2],entertainment>part,include,speech,,"the boy's farewell speech (s39-54), Mercury's speech (s58-157), songs (lg s3-37); Churchyard's narrative of each day and of the coach and shows excluded node by node","Claude content audit 2026-09-07: A18463 Edinburgh 1633, A18729 Churchyard Norfolk/Suffolk 1578 - all pending nodes read",applied,2026-09-07
54be33ea091a4e8a85b331a4231c2af9de574d6805d7e8f2298057bf8ec509d5,A18729,/*/*[2]/*[2],entertainment>part>section,include,speech,,Water Nymphs' song and the pleading speech (all read),"Claude content audit 2026-09-07: A18463 Edinburgh 1633, A18729 Churchyard Norfolk/Suffolk 1578 - all pending nodes read",applied,2026-09-07
54be33ea091a4e8a85b331a4231c2af9de574d6805d7e8f2298057bf8ec509d5,A18729,/*/*[2]/*[2],entertainment>part>section>subsection,include,speech,,"Cupid's and the Nymphs' speeches (line by line, incl. broken fragments); the narrative node s229 excluded","Claude content audit 2026-09-07: A18463 Edinburgh 1633, A18729 Churchyard Norfolk/Suffolk 1578 - all pending nodes read",applied,2026-09-07
54be33ea091a4e8a85b331a4231c2af9de574d6805d7e8f2298057bf8ec509d5,A18729,/*/*[2]/*[2],list_of_knights,exclude,narrative,,list of gentlemen knighted,"Claude content audit 2026-09-07: A18463 Edinburgh 1633, A18729 Churchyard Norfolk/Suffolk 1578 - all pending nodes read",applied,2026-09-07
54be33ea091a4e8a85b331a4231c2af9de574d6805d7e8f2298057bf8ec509d5,A18729,/*/*[2]/*[2],summary_of_royal_Progress,exclude,narrative,,summary of the progress and moral reflection,"Claude content audit 2026-09-07: A18463 Edinburgh 1633, A18729 Churchyard Norfolk/Suffolk 1578 - all pending nodes read",applied,2026-09-07
06f501ba1902db7038ed828e5a79d5c33a6499f27002c48451943ef4dbc5be4b,A19829,/*/*[2]/*[2],act>scene,include,,,Hymen's Triumph: verse speeches outside <sp> (lg); the stage note s1311 excluded,"Claude content audit 2026-09-07: A19829, A19837, A19880, A19882, A20053 - all pending nodes read",applied,2026-09-07
06f501ba1902db7038ed828e5a79d5c33a6499f27002c48451943ef4dbc5be4b,A19829,/*/*[2]/*[2],act>scene>song,include,song,,songs,"Claude content audit 2026-09-07: A19829, A19837, A19880, A19882, A20053 - all pending nodes read",applied,2026-09-07
efa0562277add8926f397ecf140fbe51f52fa1abc4f8f758a74fb70e8866de84,A19837,/*/*[2]/*[2],masque>part>section,include,speech,,"Sibylla's verse presentation of the twelve goddesses (First, here Imperial Juno...) - spoken in the masque (all 50 read)","Claude content audit 2026-09-07: A19829, A19837, A19880, A19882, A20053 - all pending nodes read",applied,2026-09-07
e13be3a0ee151add2fc15c70f7ab7274def19dd63a3ce88115de67368b7b0b30,A19880,/*/*[2]/*[2],body_of_masque,exclude,performance_description,,"Salmacida Spolia: Inigo Jones's descriptions of frontispiece, adages, scenes, antimasque entries with performers' names, dances and credits; the songs/speeches (lg s19-209) and Concord's speech printed as prose (s51) are included node by node","Claude content audit 2026-09-07: A19829, A19837, A19880, A19882, A20053 - all pending nodes read",applied,2026-09-07
e13be3a0ee151add2fc15c70f7ab7274def19dd63a3ce88115de67368b7b0b30,A19880,/*/*[2]/*[2],names_of_masquers,exclude,performance_description,,list of masquers,"Claude content audit 2026-09-07: A19829, A19837, A19880, A19882, A20053 - all pending nodes read",applied,2026-09-07
0c606afa925d8f2a05acc0e9cb188f8b79c7cb75caf4874d6006fd89f4742363,A19882,/*/*[2]/*[2],text,exclude,performance_description,,scene descriptions,"Claude content audit 2026-09-07: A19829, A19837, A19880, A19882, A20053 - all pending nodes read",applied,2026-09-07
0c606afa925d8f2a05acc0e9cb188f8b79c7cb75caf4874d6006fd89f4742363,A19882,/*/*[2]/*[2],text>antimasque,exclude,performance_description,,"Triumphs of the Prince d'Amour: descriptions of antimasque entries, scenes, priests and masquers; the songs (lg s42-166) included node by node","Claude content audit 2026-09-07: A19829, A19837, A19880, A19882, A20053 - all pending nodes read",applied,2026-09-07
f6d0db884bb960d88540c53ea2dc732ebde8842db6d766b7072ffa36475a4523,A20053,/*/*[2]/*[2],text,exclude,authorial_description,,Dekker's preface on London (all 13 read),"Claude content audit 2026-09-07: A19829, A19837, A19880, A19882, A20053 - all pending nodes read",applied,2026-09-07
f6d0db884bb960d88540c53ea2dc732ebde8842db6d766b7072ffa36475a4523,A20053,/*/*[2]/*[2],text>part,exclude,performance_description,,"Britannia's Honor: descriptions of the water show, the tree of honour, the chariot, the watch-tower, with mottoes and Dekker's closing note; Fame's speech (s121-162, no <sp> wrapper) included node by node; the other speeches are in <sp>","Claude content audit 2026-09-07: A19829, A19837, A19880, A19882, A20053 - all pending nodes read",applied,2026-09-07
f6d0db884bb960d88540c53ea2dc732ebde8842db6d766b7072ffa36475a4523,A20053,/*/*[2]/*[2],text>part>section,include,speech,,"the French speech of the Elements (s44, fr) and the closing acclamations (s46-51); the printed English version (s45) excluded (policy question)","Claude content audit 2026-09-07: A19829, A19837, A19880, A19882, A20053 - all pending nodes read",applied,2026-09-07
d469de8798d17cb372192e6841206fe4b99951c389e51a5681bcbf9ae169b5f1,A20069,/*/*[2]/*[2],part,exclude,performance_description,,"Dekker's descriptions of the arches with their Latin inscriptions and mottoes, the Westminster/Lancaster device and the workmen (all 65 read); speeches are in <sp> or in the speech/oration chains",Claude content audit 2026-09-07: A20069 The Magnificent Entertainment - all pending nodes read,applied,2026-09-07
d469de8798d17cb372192e6841206fe4b99951c389e51a5681bcbf9ae169b5f1,A20069,/*/*[2]/*[2],part>section,exclude,performance_description,,"Dekker's narrative and descriptions (arches, Genius's daughters, the Recorder's gift, the Italian and Dutch arches, Arabia Britannica, the Graces and Hours, Sylvanus, the Bower) with Latin quotations; the verse speech at Soper Lane (lg s225-281) included node by node",Claude content audit 2026-09-07: A20069 The Magnificent Entertainment - all pending nodes read,applied,2026-09-07
d469de8798d17cb372192e6841206fe4b99951c389e51a5681bcbf9ae169b5f1,A20069,/*/*[2]/*[2],part>section>oration,include,speech,,"Latin oration delivered to the King (Brevis ero, ne ingratus sim, Rex serenissime...) - set language la",Claude content audit 2026-09-07: A20069 The Magnificent Entertainment - all pending nodes read,applied,2026-09-07
d469de8798d17cb372192e6841206fe4b99951c389e51a5681bcbf9ae169b5f1,A20069,/*/*[2]/*[2],part>section>speech,include,speech,,the Recorder's English speech to the King (High Imperiall Maiestie...),Claude content audit 2026-09-07: A20069 The Magnificent Entertainment - all pending nodes read,applied,2026-09-07
d469de8798d17cb372192e6841206fe4b99951c389e51a5681bcbf9ae169b5f1,A20069,/*/*[2]/*[2],part>section>subsection,exclude,performance_description,,"descriptions of the Bower's persons and the arts, cues and the Latin inscription on the building; the songs (lg s319-462) and the Latin chorus (s311-317) included node by node",Claude content audit 2026-09-07: A20069 The Magnificent Entertainment - all pending nodes read,applied,2026-09-07
423adb2d28feb0a8e14dc037d82d4e994715f8eec6e69a544d5329e66bfbd6d9,A20090,/*/*[2]/*[2],text,exclude,authorial_description,,Dekker's dedication/preface and narrative,"Claude content audit 2026-09-07: A20090, A21238, A21246.1.0, A68488 - all pending nodes read",applied,2026-09-07
423adb2d28feb0a8e14dc037d82d4e994715f8eec6e69a544d5329e66bfbd6d9,A20090,/*/*[2]/*[2],text>part,exclude,performance_description,,"descriptions of Neptune's chariot, the Throne of Virtue, the Forlorn Castle and the Temple of Fame (all 18 read)","Claude content audit 2026-09-07: A20090, A21238, A21246.1.0, A68488 - all pending nodes read",applied,2026-09-07
423adb2d28feb0a8e14dc037d82d4e994715f8eec6e69a544d5329e66bfbd6d9,A20090,/*/*[2]/*[2],text>part>section,include,speech,,"the speeches of Neptune, Virtue, Envy, Fame and Justice (line by line) and Fame's song (lg s238-285); descriptions, transitions and the catalogue of princes' names excluded node by node","Claude content audit 2026-09-07: A20090, A21238, A21246.1.0, A68488 - all pending nodes read",applied,2026-09-07
112f178dd8742c676fa106a8c2bf76dea5f279b1a2a8c5531af19f5996a92a3a,A21238,/*/*[2]/*[2],masque>song,include,song,,song (O silly Bird...),"Claude content audit 2026-09-07: A20090, A21238, A21246.1.0, A68488 - all pending nodes read",applied,2026-09-07
fef06cbe44248e8de14f7b5a56c620dbeafbe65bdadd8f9aa5f7d4aa818b6c22,A21246.1.0,/*/*[2]/*[2]/*,text>letters_and_speeches,include,speech,,"Rycote 1592: the four letters read out to the Queen by the old gentleman and the speeches (body s4, 6, 8, 9, 10) are performed; the narrative links excluded node by node","Claude content audit 2026-09-07: A20090, A21238, A21246.1.0, A68488 - all pending nodes read",applied,2026-09-07
9362176451efa6995d1f0981b633915ecc5756f66a60b2dcccf3d835f99c4c3b,A68488,/*/*[2]/*[2],text,exclude,authorial_description,,historical preface on the Fishmongers and Goldsmiths,"Claude content audit 2026-09-07: A20090, A21238, A21246.1.0, A68488 - all pending nodes read",applied,2026-09-07
9362176451efa6995d1f0981b633915ecc5756f66a60b2dcccf3d835f99c4c3b,A68488,/*/*[2]/*[2],text>part,exclude,performance_description,,descriptions of the devices (all 12 read); the speeches were reviewed earlier at node level (poem chain),"Claude content audit 2026-09-07: A20090, A21238, A21246.1.0, A68488 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.10,/*/*[2]/*/*[2]/*/*[1]/*/*/*[11],collection_of_masques>masque,exclude,inscription,,Latin motto (epigraph),"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.11,/*/*[2]/*/*[2]/*/*[1]/*/*/*[12],collection_of_masques>masque,exclude,production_credit,,"'The Inventors, Inigo Jones. Ben Jonson.'","Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.13,/*/*[2]/*/*[2]/*/*[1]/*/*/*[14],collection_of_masques>masque>song,include,song,,song (Look forth the Shepherd of the Seas),"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.14,/*/*[2]/*/*[2]/*/*[1]/*/*/*[15],collection_of_masques>masque>masque_proper,include,song,,"the closing chorus (q s130-137: Beauty and Love, whose story is mysterial) sung; the five scene/dance descriptions excluded node by node","Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.14,/*/*[2]/*/*[2]/*/*[1]/*/*/*[15],collection_of_masques>masque>preface,exclude,authorial_description,,argument and list of the depraved lovers (labels),"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.15,/*/*[2]/*/*[2]/*/*[1]/*/*/*[16],collection_of_masques>masque,exclude,performance_description,,Chloridia 1640: descriptions (same as the 1631 quarto),"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.15,/*/*[2]/*/*[2]/*/*[1]/*/*/*[16],collection_of_masques>masque>antimasque,exclude,performance_description,,antimasque and scene descriptions,"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.3,/*/*[2]/*/*[2]/*/*[1]/*/*/*[4],collection_of_masques>masque,include,song,,Vision of Delight: songs and sung speeches (lg),"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.4,/*/*[2]/*/*[2]/*/*[1]/*/*/*[5],collection_of_masques>masque,include,song,,Pleasure Reconciled: the Hymn to Comus (q s2-25) sung; the opening description (s1) and any argument node excluded node by node,"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.4,/*/*[2]/*/*[2]/*/*[1]/*/*/*[5],collection_of_masques>masque>song,include,song,,songs,"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.6,/*/*[2]/*/*[2]/*/*[1]/*/*/*[7],collection_of_masques>masque>songs,include,song,,songs,"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.8,/*/*[2]/*/*[2]/*/*[1]/*/*/*[9],collection_of_masques>masque>antimasque,include,,,Apollo's and the augurs' verse lines outside <sp>,"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.8,/*/*[2]/*/*[2]/*/*[1]/*/*/*[9],collection_of_masques>masque>antimasque>ballad,include,song,,the bear-ward's ballad,"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
36e65b7aa2a2551e3dc4dcf841030efdbfc576b59ba3869ed1a0b3b9e307ca33,A72473.2.1.9,/*/*[2]/*/*[2]/*/*[1]/*/*/*[10],collection_of_masques>masque,exclude,inscription,,Latin epigraph (two lines),"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
47bdf9a5da382bb2f5226aa8ef72a37848c26d72f72be642645d795fe4ee742f,A73300,/*/*[2]/*[2],triumph>section>byline,exclude,authorial_description,,Taylor's closing note,"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
47bdf9a5da382bb2f5226aa8ef72a37848c26d72f72be642645d795fe4ee742f,A73300,/*/*[2]/*[2],triumph>section>part,exclude,performance_description,,descriptions of the shows (all 7 read); speeches are in <sp>,"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
b935b849d3c4550d7e04ebc28a3030c7d25f59c9a6cbbf9c167c83c406267c39,A73704,/*/*[2]/*[2],masque,exclude,performance_description,,Coelum Britannicum: descriptions of the ornament and curtain,"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
b935b849d3c4550d7e04ebc28a3030c7d25f59c9a6cbbf9c167c83c406267c39,A73704,/*/*[2]/*[2],masque>song,include,song,,songs (lg),"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
e80ae7b19cb946fcabf294dea242c0977119af0dc191b4f9546496e746f1006b,B01146,/*/*[2]/*[2],text,exclude,authorial_description,,Dekker's preface on the Lord Mayor's office,"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
e80ae7b19cb946fcabf294dea242c0977119af0dc191b4f9546496e746f1006b,B01146,/*/*[2]/*[2],text>part,include,speech,,London's Tempe: verse speeches (lg s12-...) and Apollo's prose speech (s196-199); Dekker's descriptions of each presentation and the credit to Gerard Christmas excluded node by node,"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
04ff4deb1b8128e44e08c049dee45a4b3f9ec8d00e3b31b7508117002d843e05,B07101,/*/*[2]/*[2],masque>masque_proper,include,,,"Triumph of Peace: the projector verses spoken by Fancy (s186-207) are performed; scene, antimasque, masquer and credit descriptions excluded node by node","Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
04ff4deb1b8128e44e08c049dee45a4b3f9ec8d00e3b31b7508117002d843e05,B07101,/*/*[2]/*[2],masque>masque_proper>song,include,song,,songs,"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
04ff4deb1b8128e44e08c049dee45a4b3f9ec8d00e3b31b7508117002d843e05,B07101,/*/*[2]/*[2],masque>narrative_description,exclude,performance_description,,narrative of the procession and the scene (all 34 read),"Claude content audit 2026-09-07: Jonson 1640 masques (A72473.2.1.x), A73300, A73704, B01146, B07101 - all pending nodes read",applied,2026-09-07
